cidade,data,ano,mes,temperatura_media,precipitacao,casos
Natal,2017-11-04,2017,11,27.549999999999997,0.0,2
Natal,2017-10-08,2017,10,25.85,0.0,2
Natal,2017-09-08,2017,9,25.549999999999997,6.4,2
,2017-08-18,2017,8,25.65,0.8,
Natal,2017-06-16,2017,6,26.1,0.0,3
,2017-07-12,2017,7,25.05,1.4,
Natal,2017-08-10,2017,8,25.5,0.0,2
Natal,2017-08-21,2017,8,25.6,0.0,1
Natal,2017-07-19,2017,7,25.7,0.0,1
Natal,2017-07-15,2017,7,25.450000000000003,0.0,1
,2017-10-18,2017,10,25.700000000000003,8.799999999999999,
Natal,2017-08-13,2017,8,25.9,0.0,6
Natal,2017-09-16,2017,9,24.85,1.5999999999999999,1
,2017-07-21,2017,7,24.65,28.8,
Natal,2017-07-07,2017,7,25.05,0.6000000000000001,1
Natal,2017-08-04,2017,8,25.4,0.0,1
Natal,2017-07-31,2017,7,23.700000000000003,8.0,2
Natal,2017-07-25,2017,7,25.0,1.6,1
Natal,2018-12-05,2018,12,28.700000000000003,0.0,7
Natal,2018-02-02,2018,2,28.1,0.2,2
Natal,2018-11-11,2018,11,27.7,0.6,3
Natal,2018-03-24,2018,3,28.15,0.0,12
,2018-01-03,2018,1,28.25,0.0,
Natal,2018-01-26,2018,1,28.0,0.0,3
Natal,2018-02-12,2018,2,27.1,0.2,1
Natal,2018-03-30,2018,3,26.0,23.0,55
Natal,2018-04-01,2018,4,27.15,0.6000000000000001,55
Natal,2018-03-17,2018,3,27.450000000000003,0.0,10
Natal,2018-04-11,2018,4,26.450000000000003,0.4,64
Natal,2018-03-04,2018,3,27.7,1.4,2
Natal,2018-11-03,2018,11,28.45,0.0,1
Natal,2018-03-28,2018,3,26.7,48.4,16
Natal,2018-11-07,2018,11,28.55,0.0,10
Natal,2018-11-13,2018,11,28.15,0.2,3
Natal,2018-02-15,2018,2,26.1,2.0,10
Natal,2018-02-23,2018,2,26.8,1.9999999999999998,4
Natal,2018-01-19,2018,1,27.15,0.2,2
Natal,2018-07-01,2018,7,25.65,0.0,23
Natal,2018-07-04,2018,7,25.5,0.0,38
Natal,2018-06-06,2018,6,25.8,,54
Natal,2018-11-08,2018,11,28.35,0.0,6
Natal,2018-05-07,2018,5,25.85,,41
Natal,2018-05-11,2018,5,26.799999999999997,,88
,2018-11-18,2018,11,28.45,0.0,
Natal,2018-05-30,2018,5,26.25,,44
Natal,2018-11-22,2018,11,28.5,0.0,7
Natal,2018-09-25,2018,9,27.35,0.0,19
Natal,2018-10-03,2018,10,27.25,0.0,3
Natal,2018-04-27,2018,4,26.950000000000003,,102
Natal,2018-09-04,2018,9,25.1,0.0,36
Natal,2018-04-20,2018,4,27.15,,96
Natal,2018-08-04,2018,8,25.200000000000003,0.0,8
Natal,2018-04-15,2018,4,27.1,,39
Natal,2018-12-10,2018,12,27.4,13.799999999999999,2
Natal,2018-12-18,2018,12,28.35,0.8,1
Natal,2018-07-23,2018,7,25.299999999999997,0.0,36
Natal,2018-08-22,2018,8,26.05,0.0,28
Natal,2018-07-12,2018,7,24.25,23.199999999999996,31
Natal,2019-11-13,2019,11,28.3,0.0,7
Natal,2019-08-22,2019,8,25.450000000000003,0.0,17
Natal,2019-08-08,2019,8,25.25,1.4,69
Natal,2019-09-22,2019,9,26.85,0.2,7
Natal,2019-12-23,2019,12,28.700000000000003,0.0,1
Natal,2019-12-13,2019,12,28.1,0.0,2
Natal,2019-11-30,2019,11,28.05,0.0,1
Natal,2019-10-09,2019,10,27.4,0.0,12
Natal,2019-01-24,2019,1,28.549999999999997,,10
Natal,2019-11-01,2019,11,27.5,0.0,3
Natal,2019-01-21,2019,1,29.0,,6
Natal,2019-04-26,2019,4,27.15,7.4,9
Natal,2019-05-12,2019,5,28.049999999999997,0.0,13
Natal,2019-05-03,2019,5,27.35,0.0,12
Natal,2019-10-23,2019,10,26.1,0.0,11
,2019-12-04,2019,12,28.25,0.0,
Natal,2019-12-20,2019,12,28.45,0.0,3
Natal,2019-11-04,2019,11,27.75,0.0,4
Natal,2019-07-31,2019,7,25.9,3.8,13
Natal,2019-08-26,2019,8,25.6,0.0,77
Natal,2019-11-18,2019,11,28.4,0.0,3
Natal,2019-02-26,2019,2,27.35,2.8,12
Natal,2019-07-06,2019,7,27.299999999999997,0.0,6
Natal,2019-09-08,2019,9,25.35,2.5999999999999996,8
Natal,2019-03-21,2019,3,28.75,0.0,9
Natal,2019-03-17,2019,3,27.8,0.2,2
Natal,2019-10-10,2019,10,26.1,3.0,26
,2019-10-13,2019,10,26.05,1.2,
Natal,2019-01-17,2019,1,28.05,,1
Natal,2019-10-19,2019,10,27.25,0.0,3
Natal,2019-05-23,2019,5,27.3,2.2,37
Natal,2019-09-28,2019,9,26.85,0.0,7
Natal,2019-09-18,2019,9,26.85,0.0,25
Natal,2019-02-27,2019,2,29.5,0.0,24
Natal,2019-01-08,2019,1,27.1,,10
Natal,2019-04-27,2019,4,27.3,0.0,10
Natal,2019-04-23,2019,4,27.85,0.4,21
Natal,2019-03-28,2019,3,27.3,7.0,5
Natal,2019-09-07,2019,9,24.950000000000003,4.0,10
Natal,2019-08-14,2019,8,25.2,4.4,42
Natal,2019-04-05,2019,4,27.5,27.79999999999999,38
Natal,2019-05-09,2019,5,27.6,1.8,14
Natal,2019-09-23,2019,9,25.95,2.4000000000000004,22
Natal,2019-09-01,2019,9,25.9,0.0,8
Natal,2019-07-10,2019,7,24.65,15.6,61
Natal,2019-06-13,2019,6,25.6,117.80000000000001,46
Natal,2019-06-17,2019,6,25.15,13.399999999999999,51
,2021-01-01,2021,1,28.65,0.0,
,2021-01-06,2021,1,28.65,0.0,
Natal,2021-01-12,2021,1,27.299999999999997,3.6000000000000005,1
Natal,2021-01-26,2021,1,27.549999999999997,0.0,5
Natal,2021-01-27,2021,1,27.85,0.0,3
Natal,2021-01-29,2021,1,29.05,0.0,1
Natal,2021-02-01,2021,2,29.35,0.0,4
Natal,2021-02-03,2021,2,28.9,0.0,5
Natal,2021-02-05,2021,2,28.799999999999997,0.0,5
Natal,2021-02-09,2021,2,29.35,0.0,2
Natal,2021-02-16,2021,2,28.85,0.0,1
Natal,2021-02-17,2021,2,28.85,0.0,3
Natal,2021-02-26,2021,2,26.049999999999997,0.0,4
Natal,2021-03-17,2021,3,27.95,0.0,3
Natal,2021-03-18,2021,3,27.7,0.0,1
,2021-03-22,2021,3,26.9,0.6000000000000001,
Natal,2021-04-02,2021,4,28.85,0.2,2
,2021-04-05,2021,4,28.049999999999997,0.0,
,2021-04-23,2021,4,27.700000000000003,0.0,
Natal,2021-05-01,2021,5,27.25,1.8,1
,2021-06-08,2021,6,26.5,0.0,
Natal,2021-06-09,2021,6,25.85,0.0,6
Natal,2021-06-14,2021,6,26.95,0.0,5
Natal,2021-06-17,2021,6,26.85,0.0,1
,2021-07-06,2021,7,26.1,0.0,
Natal,2021-07-08,2021,7,25.0,0.0,1
Natal,2021-07-12,2021,7,25.8,0.0,3
Natal,2021-07-23,2021,7,25.45,0.0,1
Natal,2021-08-11,2021,8,25.200000000000003,0.0,3
Natal,2021-08-14,2021,8,25.65,0.0,1
,2021-08-15,2021,8,25.75,0.0,
Natal,2021-09-11,2021,9,26.65,0.0,1
Natal,2021-09-13,2021,9,26.200000000000003,0.8,1
Natal,2021-09-30,2021,9,26.85,0.4,1
Natal,2021-10-01,2021,10,27.799999999999997,0.0,3
Natal,2021-10-06,2021,10,27.6,0.0,1
Natal,2021-10-16,2021,10,28.55,0.0,1
,2021-10-31,2021,10,27.299999999999997,0.0,
Natal,2021-11-03,2021,11,28.3,0.0,1
,2021-11-04,2021,11,28.45,0.0,
,2021-11-15,2021,11,28.5,0.0,
Natal,2021-11-18,2021,11,28.7,0.0,1
,2021-11-22,2021,11,28.9,0.0,
,2021-11-30,2021,11,29.6,0.0,
Natal,2021-12-23,2021,12,29.55,0.0,1
Natal,2024-10-28,2024,10,26.8,6.4,10
,2023-10-04,2023,10,27.549999999999997,0.0,
Natal,2023-02-19,2023,2,29.35,0.0,1
Natal,2024-11-04,2024,11,27.450000000000003,0.0,10
Natal,2023-06-04,2023,6,27.1,0.0,3
Natal,2024-10-19,2024,10,27.6,1.0,4
Natal,2024-09-24,2024,9,26.6,0.2,7
Natal,2023-07-10,2023,7,26.6,1.2,1
Natal,2023-01-28,2023,1,28.950000000000003,0.0,4
,2024-11-03,2024,11,27.5,0.2,
Natal,2023-02-09,2023,2,27.35,2.6,9
Natal,2024-11-20,2024,11,28.05,0.0,3
Natal,2023-09-23,2023,9,26.5,3.0,1
Natal,2023-07-11,2023,7,26.0,0.0,4
Natal,2023-05-20,2023,5,27.55,1.2,8
Natal,2023-01-13,2023,1,26.8,0.0,3
Natal,2024-08-24,2024,8,27.45,0.0,8
Natal,2023-09-20,2023,9,26.9,4.6,7
Natal,2023-09-26,2023,9,27.7,0.0,1
Natal,2023-11-03,2023,11,,,1
Natal,2023-12-26,2023,12,,,4
Natal,2023-01-11,2023,1,,,8
Natal,2023-01-01,2023,1,,,3
Natal,2023-12-21,2023,12,,,5
,2023-12-18,2023,12,,,
Natal,2023-01-07,2023,1,,,3
Natal,2023-12-22,2023,12,,,3
Natal,2023-07-05,2023,7,,,8
Natal,2023-12-19,2023,12,,,9
Natal,2024-03-13,2024,3,,,35
Natal,2024-01-29,2024,1,,,6
Natal,2024-07-08,2024,7,,,27
Natal,2024-04-01,2024,4,,,44
Natal,2024-07-04,2024,7,,,9
Natal,2024-03-01,2024,3,,,27
Natal,2024-04-02,2024,4,,,37
Natal,2024-03-10,2024,3,,,37
Natal,2024-07-21,2024,7,,0.0,6
Natal,2024-08-13,2024,8,,,14
,2024-01-21,2024,1,,,
Natal,2024-03-21,2024,3,,,27
Natal,2024-06-04,2024,6,,,10
Natal,2024-07-10,2024,7,,,12
Natal,2024-05-13,2024,5,,,19
Natal,2024-07-29,2024,7,,,8
Natal,2024-06-27,2024,6,29.15,0.0,14
Natal,2024-03-07,2024,3,,,46
Natal,2023-11-21,2023,11,,,1
Natal,2024-04-29,2024,4,,,18
Natal,2023-04-29,2023,4,27.200000000000003,3.2,6
Natal,2023-03-16,2023,3,26.05,22.200000000000003,7
Natal,2023-08-26,2023,8,25.6,0.0,4
Natal,2024-11-30,2024,11,28.0,0.0,7
Natal,2024-09-04,2024,9,25.65,0.0,4
Natal,2023-09-09,2023,9,25.65,1.8,5
Natal,2023-03-25,2023,3,27.15,0.4,9
Natal,2015-12-28,2015,12,26.15,18.2,1
Natal,2015-03-20,2015,3,27.7,0.0,3
,2015-02-28,2015,2,27.8,0.0,
Natal,2015-03-12,2015,3,26.7,4.4,7
Natal,2015-01-21,2015,1,28.6,0.0,4
,2015-03-04,2015,3,27.950000000000003,0.2,
Natal,2015-03-07,2015,3,27.6,1.2,1
,2015-11-28,2015,11,28.0,0.0,
Natal,2015-05-07,2015,5,27.45,0.0,4
,2015-05-01,2015,5,26.7,25.2,
,2015-05-02,2015,5,26.9,0.4,
Natal,2015-12-03,2015,12,27.4,0.0,1
,2015-11-16,2015,11,27.75,0.0,
Natal,2015-01-20,2015,1,27.8,0.0,4
Natal,2015-02-26,2015,2,27.549999999999997,0.2,6
,2015-07-06,2015,7,25.9,5.8,
,2015-12-05,2015,12,28.6,0.0,
Natal,2015-01-15,2015,1,27.049999999999997,0.0,2
Natal,2015-05-19,2015,5,27.200000000000003,0.2,1
Natal,2015-07-03,2015,7,26.35,11.6,1
,2015-01-09,2015,1,28.4,0.0,
Natal,2015-04-14,2015,4,28.7,0.0,11
Natal,2015-01-07,2015,1,28.049999999999997,0.0,1
Natal,2015-05-21,2015,5,28.1,0.0,1
,2015-05-09,2015,5,28.6,0.0,
Natal,2015-10-09,2015,10,26.5,0.8,2
,2015-08-02,2015,8,25.0,2.8,
Natal,2015-06-19,2015,6,25.3,5.2,1
Natal,2015-10-29,2015,10,27.4,0.0,1
,2015-07-01,2015,7,25.25,27.2,
,2015-09-13,2015,9,27.2,0.0,
Natal,2015-07-02,2015,7,25.9,6.2,1
,2015-10-26,2015,10,27.6,0.0,
,2015-10-21,2015,10,27.25,0.0,
,2015-06-27,2015,6,25.75,0.0,
Natal,2015-06-25,2015,6,24.65,59.8,1
Natal,2024-10-15,2024,10,27.1,0.0,5
Natal,2023-09-06,2023,9,26.4,0.4,3
Natal,2023-11-19,2023,11,,,3
Natal,2023-10-31,2023,10,,,7
Natal,2024-03-26,2024,3,,,38
Natal,2023-05-29,2023,5,26.35,21.4,8
Natal,2023-09-29,2023,9,27.3,0.0,1
,2016-01-20,2016,1,27.3,0.0,
Natal,2016-02-24,2016,2,28.0,0.2,22
Natal,2016-03-01,2016,3,27.95,0.0,25
Natal,2016-01-06,2016,1,28.45,0.0,1
Natal,2016-01-15,2016,1,26.85,0.0,7
Natal,2016-01-27,2016,1,29.1,0.0,8
Natal,2016-02-22,2016,2,27.75,0.0,55
Natal,2016-12-21,2016,12,27.5,2.0,1
,2016-10-08,2016,10,27.799999999999997,0.0,
,2016-04-02,2016,4,27.7,0.0,
,2016-04-24,2016,4,27.5,0.0,
Natal,2016-11-24,2016,11,28.25,0.0,1
,2016-10-22,2016,10,27.5,0.0,
,2016-06-03,2016,6,25.05,4.800000000000001,
,2016-07-15,2016,7,26.25,0.0,
Natal,2016-11-10,2016,11,27.549999999999997,0.0,1
Natal,2016-03-17,2016,3,26.65,15.2,19
Natal,2016-05-18,2016,5,27.5,0.0,2
,2016-09-29,2016,9,26.700000000000003,0.0,
,2016-10-24,2016,10,27.0,0.4,
,2016-09-13,2016,9,25.3,0.0,
,2016-08-28,2016,8,24.95,7.800000000000001,
,2016-08-17,2016,8,27.45,0.0,
,2016-07-19,2016,7,26.450000000000003,0.0,
Natal,2016-05-16,2016,5,26.95,0.0,1
Natal,2016-08-31,2016,8,26.65,1.0,2
Natal,2016-07-13,2016,7,25.85,1.0,1
,2016-07-23,2016,7,25.7,0.0,
,2016-09-15,2016,9,27.049999999999997,0.0,
,2016-06-18,2016,6,25.7,0.0,
Natal,2016-07-06,2016,7,24.7,8.8,1
Natal,2016-05-25,2016,5,27.15,4.8,2
,2016-09-02,2016,9,26.7,0.2,
,2016-05-21,2016,5,26.299999999999997,0.0,
,2016-08-03,2016,8,25.5,0.0,
Natal,2022-03-27,2022,3,29.549999999999997,0.0,3
Natal,2022-04-13,2022,4,27.75,0.0,38
Natal,2022-12-17,2022,12,,,4
,2022-01-11,2022,1,29.05,0.0,
Natal,2022-01-18,2022,1,28.25,0.0,1
Natal,2022-12-08,2022,12,,,6
Natal,2022-01-23,2022,1,29.3,0.0,3
Natal,2022-04-18,2022,4,28.25,0.0,37
,2022-01-26,2022,1,28.9,0.0,
Natal,2022-02-19,2022,2,29.25,0.0,1
Natal,2022-02-15,2022,2,29.3,0.0,1
Natal,2022-11-22,2022,11,,,10
Natal,2022-02-03,2022,2,29.25,0.0,6
Natal,2022-12-15,2022,12,,,4
Natal,2022-04-14,2022,4,28.0,0.0,15
Natal,2022-12-04,2022,12,,,1
Natal,2022-03-08,2022,3,27.75,0.0,4
Natal,2022-05-09,2022,5,27.25,,31
Natal,2022-05-08,2022,5,27.25,,18
Natal,2022-06-02,2022,6,25.55,,106
Natal,2022-04-30,2022,4,27.25,0.0,11
Natal,2022-06-25,2022,6,25.5,1.6,27
Natal,2022-05-04,2022,5,27.15,,39
Natal,2022-11-01,2022,11,27.7,0.0,1
Natal,2022-07-20,2022,7,25.2,0.0,18
Natal,2022-05-28,2022,5,25.549999999999997,,33
Natal,2022-09-28,2022,9,25.700000000000003,0.0,9
Natal,2022-07-22,2022,7,25.15,10.799999999999999,17
Natal,2022-10-10,2022,10,26.75,10.400000000000002,6
Natal,2022-09-25,2022,9,26.75,0.0,4
Natal,2022-08-06,2022,8,25.5,5.6000000000000005,22
Natal,2022-07-29,2022,7,25.55,0.2,31
Natal,2022-10-11,2022,10,26.700000000000003,0.4,3
Natal,2022-08-29,2022,8,25.6,0.0,24
Natal,2022-08-16,2022,8,25.1,0.0,25
Natal,2022-10-14,2022,10,27.700000000000003,0.0,3
Natal,2022-07-19,2022,7,25.15,14.199999999999998,34
Natal,2022-09-07,2022,9,25.200000000000003,1.0,6
Natal,2022-07-09,2022,7,25.3,1.8,21
Natal,2022-08-13,2022,8,26.5,0.0,11
Natal,2020-12-22,2020,12,28.55,0.0,3
Natal,2020-12-03,2020,12,28.25,2.9999999999999996,3
,2020-10-30,2020,10,28.1,0.0,
,2020-10-21,2020,10,25.950000000000003,8.999999999999998,
Natal,2020-11-12,2020,11,27.85,0.0,4
Natal,2020-10-20,2020,10,27.9,0.0,1
Natal,2020-10-23,2020,10,27.1,0.8,3
Natal,2020-03-07,2020,3,28.45,4.0,3
Natal,2020-02-19,2020,2,26.8,96.6,13
Natal,2020-02-25,2020,2,29.549999999999997,0.0,4
Natal,2020-04-03,2020,4,28.35,1.8,1
Natal,2020-10-01,2020,10,26.55,1.6,2
Natal,2020-02-17,2020,2,28.200000000000003,4.800000000000001,19
Natal,2020-02-15,2020,2,28.2,0.0,1
Natal,2020-02-23,2020,2,29.25,0.0,4
Natal,2020-04-12,2020,4,28.450000000000003,0.0,1
Natal,2020-03-17,2020,3,27.950000000000003,0.0,4
Natal,2020-01-28,2020,1,29.4,0.0,22
,2020-07-01,2020,7,26.1,4.6000000000000005,
Natal,2020-05-06,2020,5,26.950000000000003,36.199999999999996,4
Natal,2020-06-27,2020,6,25.25,30.8,3
Natal,2020-10-15,2020,10,26.9,0.0,1
,2020-08-15,2020,8,25.45,4.6,
,2020-09-26,2020,9,27.0,0.0,
,2020-07-07,2020,7,25.05,0.0,
Natal,2020-04-28,2020,4,27.200000000000003,4.2,3
Natal,2020-07-22,2020,7,24.75,0.0,3
Natal,2020-01-31,2020,1,28.6,0.0,4
Natal,2020-04-27,2020,4,27.35,4.8,6
Natal,2020-08-13,2020,8,25.9,0.0,1
Natal,2020-08-24,2020,8,25.299999999999997,0.0,3
Natal,2020-05-18,2020,5,27.700000000000003,0.0,9
Natal,2020-02-03,2020,2,27.85,5.6000000000000005,12
Natal,2020-09-11,2020,9,26.5,0.0,1
,2020-06-29,2020,6,25.65,8.8,
Natal,2020-05-26,2020,5,27.4,1.2,10
,2020-10-11,2020,10,27.5,0.0,
Natal,2020-07-30,2020,7,26.0,0.2,2
Natal,2020-06-14,2020,6,26.85,0.0,1
Natal,2020-06-04,2020,6,27.45,0.0,4
,2020-06-17,2020,6,25.85,16.4,
Natal,2020-06-26,2020,6,25.6,4.4,3
,2020-06-11,2020,6,24.35,53.199999999999996,
,2020-09-25,2020,9,25.75,0.6000000000000001,
Natal,2020-09-15,2020,9,25.65,0.6,1
Natal,2020-07-13,2020,7,25.5,0.6000000000000001,2
Natal,2020-07-28,2020,7,25.35,5.6000000000000005,2
Natal,2020-08-01,2020,8,25.6,0.4,1
,2020-09-10,2020,9,25.9,0.4,
,2020-09-22,2020,9,27.25,0.0,
,2017-03-05,2017,3,28.85,0.0,
,2017-12-12,2017,12,28.200000000000003,0.2,
Natal,2017-04-17,2017,4,27.75,0.6,2
,2017-11-13,2017,11,27.8,0.0,
,2017-04-27,2017,4,27.9,0.0,
Natal,2017-01-03,2017,1,27.9,0.2,2
Natal,2017-02-02,2017,2,28.5,0.0,2
,2017-02-27,2017,2,27.9,1.2,
Natal,2017-11-01,2017,11,27.5,0.0,1
Natal,2017-04-16,2017,4,27.75,0.0,1
Natal,2017-11-21,2017,11,28.1,0.0,1
Natal,2017-12-13,2017,12,27.9,0.2,1
,2017-03-04,2017,3,27.5,0.0,
,2017-12-31,2017,12,28.3,0.0,
,2017-03-21,2017,3,27.9,0.0,
,2017-02-01,2017,2,28.25,0.4,
Natal,2017-10-26,2017,10,26.35,3.6,3
Natal,2017-11-23,2017,11,27.9,0.0,1
Natal,2017-05-18,2017,5,28.9,1.4,2
,2017-10-24,2017,10,27.1,0.6000000000000001,
Natal,2017-11-16,2017,11,27.75,0.0,2
Natal,2017-06-19,2017,6,26.049999999999997,1.7999999999999998,6
Natal,2017-10-09,2017,10,25.6,2.2,7
Natal,2017-08-15,2017,8,25.2,0.0,2
,2017-05-27,2017,5,27.25,0.0,
,2017-05-14,2017,5,27.5,0.0,
Natal,2017-08-24,2017,8,25.25,2.6,6
Natal,2017-11-27,2017,11,27.5,0.0,1
,2017-12-14,2017,12,26.35,13.4,
Natal,2017-08-16,2017,8,25.35,0.0,3
Natal,2017-08-28,2017,8,25.6,1.0,1
Natal,2017-08-25,2017,8,25.8,2.0,4
Natal,2017-08-22,2017,8,25.85,1.6,2
,2017-06-02,2017,6,27.200000000000003,2.0,
Natal,2017-10-17,2017,10,26.950000000000003,2.8,1
Natal,2017-07-11,2017,7,23.450000000000003,46.00000000000001,1
Natal,2017-08-09,2017,8,25.5,0.0,4
Natal,2017-07-03,2017,7,25.85,0.0,2
Natal,2017-07-06,2017,7,24.2,124.0,1
,2017-07-20,2017,7,24.4,7.3999999999999995,
Natal,2018-11-27,2018,11,28.1,0.0,4
Natal,2018-03-08,2018,3,28.55,0.0,4
Natal,2018-10-19,2018,10,27.9,0.0,17
Natal,2018-04-08,2018,4,27.8,0.6000000000000001,28
Natal,2018-10-16,2018,10,27.549999999999997,0.6,15
,2018-12-25,2018,12,28.45,0.0,
Natal,2018-04-23,2018,4,26.200000000000003,,44
Natal,2018-02-10,2018,2,26.4,4.0,1
Natal,2018-05-20,2018,5,26.65,,39
Natal,2018-03-14,2018,3,29.05,0.0,7
Natal,2018-05-17,2018,5,25.4,,90
Natal,2018-10-26,2018,10,28.25,0.0,1
Natal,2018-05-05,2018,5,26.8,,68
Natal,2018-12-07,2018,12,28.6,0.0,1
Natal,2018-10-06,2018,10,27.3,0.0,2
Natal,2018-02-16,2018,2,25.15,25.4,9
Natal,2018-01-20,2018,1,25.75,27.4,1
Natal,2018-09-30,2018,9,27.3,0.0,5
Natal,2018-12-08,2018,12,27.75,0.0,1
Natal,2018-09-17,2018,9,26.799999999999997,0.2,7
Natal,2018-11-21,2018,11,28.6,0.0,2
Natal,2018-01-11,2018,1,25.799999999999997,22.599999999999998,1
Natal,2018-09-24,2018,9,27.1,0.0,14
Natal,2018-09-16,2018,9,26.45,3.0,6
Natal,2018-07-08,2018,7,25.4,0.0,17
Natal,2018-07-09,2018,7,25.700000000000003,0.0,35
Natal,2018-06-11,2018,6,25.5,,64
Natal,2018-09-07,2018,9,25.85,9.4,14
Natal,2018-05-12,2018,5,26.55,,24
Natal,2018-06-15,2018,6,25.25,,74
Natal,2018-12-17,2018,12,26.95,3.6000000000000005,3
Natal,2018-08-29,2018,8,25.25,0.0,15
Natal,2018-07-13,2018,7,24.95,5.6,29
Natal,2018-08-16,2018,8,26.45,5.4,12
Natal,2018-06-20,2018,6,25.35,,95
Natal,2018-06-22,2018,6,25.4,0.8,35
Natal,2018-08-20,2018,8,25.85,0.0,39
Natal,2019-08-09,2019,8,25.5,2.6,53
Natal,2019-11-06,2019,11,28.3,0.0,6
Natal,2019-06-19,2019,6,26.55,0.0,24
Natal,2019-10-30,2019,10,25.7,0.0,11
Natal,2019-12-05,2019,12,28.0,0.0,4
Natal,2019-12-18,2019,12,28.35,0.0,2
Natal,2019-12-15,2019,12,27.25,1.0,1
Natal,2019-09-05,2019,9,25.85,0.2,20
Natal,2019-02-08,2019,2,27.75,0.0,3
Natal,2019-01-11,2019,1,27.5,,9
Natal,2019-08-23,2019,8,25.65,0.0,17
Natal,2019-04-10,2019,4,27.799999999999997,0.0,38
Natal,2019-12-11,2019,12,28.0,0.0,3
Natal,2019-05-18,2019,5,27.049999999999997,0.0,6
Natal,2019-01-09,2019,1,28.85,,6
Natal,2019-11-25,2019,11,28.35,0.0,3
Natal,2019-03-26,2019,3,28.1,0.0,13
Natal,2019-02-01,2019,2,28.6,0.0,3
Natal,2019-08-21,2019,8,25.25,0.0,13
Natal,2019-11-15,2019,11,27.85,0.0,5
Natal,2019-11-27,2019,11,28.45,0.0,9
Natal,2019-10-11,2019,10,26.75,2.2,14
Natal,2019-10-22,2019,10,26.5,0.0,8
Natal,2019-07-09,2019,7,25.4,0.0,44
Natal,2019-02-21,2019,2,28.65,0.0,2
Natal,2019-10-24,2019,10,27.8,0.0,2
Natal,2019-12-19,2019,12,27.95,1.2000000000000002,2
Natal,2019-01-27,2019,1,27.65,,2
Natal,2019-08-04,2019,8,25.95,1.4,6
Natal,2019-08-13,2019,8,25.200000000000003,0.8,66
Natal,2019-06-21,2019,6,26.05,0.0,45
Natal,2019-04-14,2019,4,26.799999999999997,10.600000000000001,33
Natal,2019-04-21,2019,4,26.75,50.000000000000014,5
Natal,2019-01-02,2019,1,29.0,,7
Natal,2019-05-25,2019,5,28.1,0.0,13
Natal,2019-03-01,2019,3,28.05,0.0,7
Natal,2019-02-25,2019,2,28.049999999999997,0.0,12
Natal,2019-01-16,2019,1,27.3,,8
Natal,2019-08-18,2019,8,25.75,0.2,34
Natal,2019-02-11,2019,2,27.2,0.0,11
Natal,2019-04-13,2019,4,27.299999999999997,19.2,59
Natal,2019-09-15,2019,9,26.0,0.0,1
Natal,2019-07-22,2019,7,24.6,5.200000000000001,74
Natal,2019-05-11,2019,5,27.450000000000003,1.2,13
Natal,2019-04-19,2019,4,28.049999999999997,0.2,1
Natal,2019-05-19,2019,5,27.1,13.6,16
Natal,2019-02-15,2019,2,28.65,0.2,11
Natal,2019-06-30,2019,6,24.75,23.6,11
Natal,2019-09-21,2019,9,25.65,3.2,3
Natal,2019-05-01,2019,5,27.5,38.2,6
Natal,2019-07-27,2019,7,24.85,19.200000000000003,19
,2021-01-02,2021,1,28.5,0.0,
,2021-01-16,2021,1,27.75,0.2,
Natal,2021-02-11,2021,2,29.450000000000003,0.2,3
,2021-03-20,2021,3,28.3,0.2,
Natal,2021-04-04,2021,4,27.25,0.2,1
,2021-04-06,2021,4,27.700000000000003,0.0,
Natal,2021-04-15,2021,4,28.0,0.0,1
Natal,2021-04-18,2021,4,26.85,0.0,1
,2021-04-21,2021,4,28.0,0.0,
Natal,2021-05-08,2021,5,26.95,0.2,1
Natal,2021-05-13,2021,5,25.5,0.0,3
Natal,2021-05-19,2021,5,26.7,0.0,3
Natal,2021-05-26,2021,5,27.5,0.0,2
,2021-06-13,2021,6,26.1,0.0,
,2021-06-27,2021,6,25.8,0.0,
Natal,2021-07-14,2021,7,25.65,0.0,2
Natal,2021-07-15,2021,7,25.75,0.0,2
,2021-07-17,2021,7,25.950000000000003,0.0,
Natal,2021-07-19,2021,7,25.85,0.0,2
Natal,2021-07-22,2021,7,25.4,0.0,3
Natal,2021-07-29,2021,7,26.1,0.0,8
Natal,2021-07-31,2021,7,25.95,0.0,1
Natal,2021-08-16,2021,8,25.65,0.0,2
Natal,2021-08-24,2021,8,26.0,0.0,5
,2021-08-30,2021,8,26.2,0.0,
Natal,2021-09-10,2021,9,26.450000000000003,0.0,5
Natal,2021-10-02,2021,10,27.950000000000003,0.0,2
Natal,2021-10-04,2021,10,28.25,0.0,4
Natal,2021-10-10,2021,10,27.9,0.0,1
Natal,2021-10-14,2021,10,27.2,0.0,1
Natal,2021-10-18,2021,10,28.05,0.0,1
Natal,2021-10-20,2021,10,28.299999999999997,0.0,5
Natal,2021-10-22,2021,10,28.700000000000003,0.0,4
Natal,2021-11-10,2021,11,28.299999999999997,0.0,3
Natal,2021-11-14,2021,11,28.950000000000003,0.0,1
,2021-11-16,2021,11,29.05,0.0,
Natal,2021-12-01,2021,12,29.0,0.0,1
,2021-12-02,2021,12,29.0,0.0,
Natal,2021-12-05,2021,12,29.3,0.0,2
,2021-12-26,2021,12,28.9,0.0,
Natal,2023-07-20,2023,7,25.75,0.4,19
Natal,2024-09-02,2024,9,25.0,4.8,13
